date,hour,temperature,cuaca,humidity,wind_speed,location
2025-07-01,18,23.8,Cloudy,82,10.4,Bandung
2025-07-01,19,31.1,Rain,45,12.1,Bandung
2025-07-01,20,34.3,Cloudy,44,1.6,Medan
2025-07-01,21,23.8,Rain,88,12.8,Medan
2025-07-01,22,26.7,Rain,89,5.4,Jakarta
2025-07-01,23,32.3,Rain,70,10.4,Medan
2025-07-02,1,31.9,Rain,77,4.2,Jakarta
2025-07-02,2,22.2,Cloudy,78,6.4,Jakarta
2025-07-02,3,20.3,Cloudy,58,11.9,Medan
2025-07-02,4,28.5,Cloudy,59,4.6,Yogyakarta
2025-07-02,5,29.6,Rain,53,9.3,Medan
2025-07-02,6,34.5,Clear,60,5.9,Bandung
2025-07-02,7,31.6,Rain,60,6.6,Bandung
2025-07-02,8,23.2,Cloudy,67,14.6,Bandung
2025-07-02,9,25.5,Cloudy,48,2.7,Jakarta
2025-07-02,10,21.7,Cloudy,48,3.2,Medan
2025-07-02,11,29.2,Cloudy,88,5.3,Medan
2025-07-02,12,23.1,Cloudy,78,7.4,Medan
2025-07-02,13,28.4,Clear,80,8.6,Bandung
2025-07-02,14,30.3,Rain,66,14.8,Bandung
2025-07-02,15,25.8,Rain,55,3.3,Surabaya
2025-07-02,16,29.7,Clear,51,14.5,Jakarta
2025-07-02,17,31.6,Rain,67,8.7,Bandung
2025-07-02,18,27.4,Rain,87,8.6,Jakarta
2025-07-02,19,28.7,Clear,66,13.1,Surabaya
2025-07-02,20,21.0,Clear,77,10.4,Surabaya
2025-07-02,21,23.4,Cloudy,63,4.9,Jakarta
2025-07-02,22,30.8,Rain,82,2.8,Surabaya
2025-07-02,23,26.4,Rain,45,14.5,Bandung
2025-07-03,1,30.3,Rain,90,7.1,Bandung
2025-07-03,2,27.4,Rain,64,12.0,Bandung
2025-07-03,3,20.5,Clear,49,13.7,Jakarta
2025-07-03,4,21.2,Cloudy,50,4.8,Yogyakarta
2025-07-03,5,28.8,Cloudy,66,11.3,Jakarta
2025-07-03,6,23.0,Clear,57,13.5,Yogyakarta
2025-07-03,7,22.0,Clear,44,1.5,Surabaya
2025-07-03,8,25.1,Cloudy,73,10.4,Bandung
2025-07-03,9,28.0,Rain,80,10.6,Bandung
2025-07-03,10,24.7,Rain,88,1.5,Jakarta
2025-07-03,11,22.2,Clear,69,4.5,Yogyakarta
2025-07-03,12,31.0,Rain,55,4.0,Yogyakarta
2025-07-03,13,29.6,Clear,84,0.6,Medan
2025-07-03,14,30.2,Cloudy,58,11.6,Surabaya
2025-07-03,15,26.7,Rain,49,10.1,Medan
2025-07-03,16,22.6,Cloudy,72,7.9,Jakarta
2025-07-03,17,29.8,Clear,84,4.8,Medan
2025-07-03,18,27.2,Rain,80,4.1,Yogyakarta
2025-07-03,19,24.8,Clear,79,11.4,Yogyakarta
2025-07-03,20,34.3,Rain,46,10.1,Medan
2025-07-03,21,34.3,Cloudy,41,0.6,Surabaya
2025-07-03,22,28.5,Rain,60,13.4,Yogyakarta
2025-07-03,23,20.9,Cloudy,53,1.1,Medan
2025-07-04,1,31.5,Clear,40,6.3,Surabaya
2025-07-04,2,33.3,Clear,57,12.8,Medan
2025-07-04,3,30.6,Rain,74,14.7,Medan
2025-07-04,4,33.0,Clear,72,9.2,Medan
2025-07-04,5,34.7,Clear,78,7.1,Bandung
2025-07-04,6,34.4,Rain,44,11.1,Jakarta
2025-07-04,7,31.1,Clear,84,7.9,Jakarta
2025-07-04,8,29.5,Rain,64,2.9,Yogyakarta
2025-07-04,9,28.6,Cloudy,87,14.4,Jakarta
2025-07-04,10,32.5,Clear,66,12.5,Surabaya
2025-07-04,11,22.3,Clear,61,10.0,Surabaya
2025-07-04,12,21.0,Clear,78,8.6,Bandung
2025-07-04,13,26.5,Rain,45,6.7,Medan
2025-07-04,14,21.5,Rain,52,8.0,Bandung
2025-07-04,15,28.1,Clear,66,12.7,Jakarta
2025-07-04,16,20.2,Clear,88,2.0,Surabaya
2025-07-04,17,33.4,Rain,41,5.0,Surabaya
2025-07-04,18,26.6,Cloudy,57,8.8,Surabaya
2025-07-04,19,21.9,Cloudy,64,11.8,Jakarta
2025-07-04,20,30.6,Cloudy,71,12.6,Bandung
2025-07-04,21,34.0,Cloudy,65,9.0,Yogyakarta
2025-07-04,22,29.8,Rain,66,11.0,Yogyakarta
2025-07-04,23,32.0,Rain,44,12.0,Yogyakarta
2025-07-05,1,34.5,Cloudy,67,1.2,Yogyakarta
2025-07-05,2,34.1,Clear,73,6.5,Surabaya
2025-07-05,3,27.5,Clear,62,4.4,Bandung
2025-07-05,4,33.9,Rain,89,1.5,Yogyakarta
2025-07-05,5,22.7,Clear,83,10.1,Bandung
2025-07-05,6,25.1,Cloudy,61,10.0,Jakarta
2025-07-05,7,33.8,Rain,56,9.4,Yogyakarta
2025-07-05,8,28.8,Rain,56,8.6,Bandung
2025-07-05,9,21.5,Cloudy,42,7.4,Yogyakarta
2025-07-05,10,34.2,Cloudy,47,2.8,Medan
2025-07-05,11,21.4,Rain,57,11.3,Medan
2025-07-05,12,23.5,Clear,63,12.8,Bandung
2025-07-05,13,25.4,Cloudy,54,13.4,Yogyakarta
2025-07-05,14,31.7,Clear,69,7.9,Medan
2025-07-05,15,27.7,Rain,54,12.8,Bandung
2025-07-05,16,22.8,Clear,78,2.1,Bandung
2025-07-05,17,31.3,Rain,45,14.0,Bandung
2025-07-05,18,28.4,Rain,68,14.5,Bandung
2025-07-05,19,28.3,Rain,85,14.5,Medan
2025-07-05,20,21.3,Clear,79,14.3,Jakarta
2025-07-05,21,21.5,Cloudy,81,9.5,Medan
2025-07-05,22,29.3,Rain,73,8.4,Surabaya
2025-07-05,23,25.3,Clear,89,13.6,Medan
2025-07-06,1,27.2,Clear,52,2.6,Jakarta
2025-07-06,2,31.0,Clear,80,14.8,Surabaya
2025-07-06,3,29.9,Cloudy,83,14.4,Yogyakarta
2025-07-06,4,30.9,Clear,44,11.6,Surabaya
2025-07-06,5,32.2,Rain,90,6.8,Medan
2025-07-06,6,32.8,Cloudy,43,10.0,Medan
2025-07-06,7,21.5,Rain,76,4.1,Yogyakarta
2025-07-06,8,30.3,Rain,72,15.0,Yogyakarta
2025-07-06,9,34.7,Clear,86,7.9,Yogyakarta
2025-07-06,10,27.5,Clear,44,6.1,Surabaya
2025-07-06,11,26.4,Rain,44,3.6,Jakarta
2025-07-06,12,27.6,Clear,87,9.2,Surabaya
2025-07-06,13,20.2,Cloudy,69,11.5,Bandung
2025-07-06,14,34.2,Cloudy,88,3.9,Surabaya
2025-07-06,15,21.4,Rain,47,1.3,Surabaya
2025-07-06,16,31.7,Clear,41,11.7,Bandung
2025-07-06,17,22.1,Rain,47,10.9,Yogyakarta
2025-07-06,18,25.3,Rain,44,12.0,Bandung
2025-07-06,19,27.2,Clear,64,7.8,Yogyakarta
2025-07-06,20,22.6,Clear,53,1.3,Surabaya
2025-07-06,21,34.7,Cloudy,51,13.2,Jakarta
2025-07-06,22,29.6,Cloudy,80,14.9,Surabaya
2025-07-06,23,26.1,Cloudy,41,9.6,Yogyakarta
2025-07-07,1,27.5,Clear,45,4.2,Bandung
2025-07-07,2,34.6,Cloudy,65,13.6,Surabaya
2025-07-07,3,27.2,Rain,60,14.6,Medan
2025-07-07,4,32.6,Rain,45,11.0,Jakarta
2025-07-07,5,31.1,Rain,79,12.4,Bandung
2025-07-07,6,28.5,Clear,61,5.7,Yogyakarta
2025-07-07,7,35.0,Cloudy,62,13.3,Jakarta
2025-07-07,8,20.1,Clear,85,7.2,Surabaya
2025-07-07,9,29.5,Clear,51,14.7,Medan
2025-07-07,10,28.7,Clear,58,11.0,Surabaya
2025-07-07,11,30.8,Clear,59,4.0,Jakarta
2025-07-07,12,22.1,Rain,88,8.3,Jakarta
2025-07-07,13,32.1,Cloudy,45,13.9,Bandung
2025-07-07,14,20.0,Rain,58,6.6,Jakarta
2025-07-07,15,28.1,Rain,63,1.7,Medan
2025-07-07,16,34.7,Rain,61,8.1,Medan
2025-07-07,17,27.7,Cloudy,54,5.2,Medan
2025-07-07,18,27.7,Clear,69,11.3,Surabaya
2025-07-07,19,28.8,Clear,76,13.7,Surabaya
2025-07-07,20,25.0,Cloudy,74,3.2,Yogyakarta
2025-07-07,21,23.9,Clear,67,4.8,Bandung
2025-07-07,22,22.0,Rain,67,10.9,Surabaya
2025-07-07,23,34.1,Cloudy,68,0.2,Jakarta
2025-07-08,1,32.8,Cloudy,43,4.1,Bandung
2025-07-08,2,32.8,Cloudy,86,6.7,Jakarta
2025-07-08,3,22.3,Cloudy,76,8.0,Bandung
2025-07-08,4,28.1,Cloudy,79,1.1,Surabaya
2025-07-08,5,31.5,Clear,41,1.0,Surabaya
2025-07-08,6,32.0,Rain,40,5.4,Bandung
2025-07-08,7,27.7,Rain,67,14.6,Bandung
2025-07-08,8,31.8,Rain,67,7.2,Medan
2025-07-08,9,21.1,Clear,61,2.0,Yogyakarta
2025-07-08,10,34.0,Clear,76,11.8,Medan
2025-07-08,11,27.8,Cloudy,55,3.7,Jakarta
2025-07-08,12,34.8,Cloudy,44,4.6,Medan
2025-07-08,13,23.2,Clear,43,13.7,Bandung
2025-07-08,14,20.8,Cloudy,47,14.6,Yogyakarta
2025-07-08,15,27.4,Cloudy,75,4.3,Surabaya
2025-07-08,16,33.1,Clear,44,14.0,Bandung
2025-07-08,17,29.0,Clear,53,6.3,Yogyakarta
2025-07-08,18,22.1,Clear,83,14.9,Jakarta
2025-07-08,19,28.5,Cloudy,51,12.1,Surabaya
2025-07-08,20,25.2,Clear,76,0.8,Surabaya
2025-07-08,21,28.3,Clear,52,14.4,Bandung
2025-07-08,22,34.2,Clear,78,6.0,Medan
2025-07-08,23,24.3,Cloudy,53,2.9,Medan
2025-07-09,1,34.9,Clear,60,0.4,Yogyakarta
2025-07-09,2,25.3,Cloudy,58,0.8,Jakarta
2025-07-09,3,22.0,Cloudy,40,4.4,Yogyakarta
2025-07-09,4,21.2,Rain,48,1.0,Surabaya
2025-07-09,5,28.5,Rain,60,10.2,Surabaya
2025-07-09,6,24.9,Clear,61,10.9,Surabaya
2025-07-09,7,28.5,Rain,90,6.1,Bandung
2025-07-09,8,34.6,Cloudy,78,10.0,Surabaya
2025-07-09,9,33.5,Cloudy,40,14.4,Jakarta
2025-07-09,10,25.4,Cloudy,42,14.0,Surabaya
2025-07-09,11,20.5,Cloudy,45,6.0,Jakarta
2025-07-09,12,34.1,Cloudy,71,0.2,Surabaya
2025-07-09,13,25.3,Clear,48,8.5,Bandung
2025-07-09,14,33.9,Rain,56,9.2,Jakarta
2025-07-09,15,22.8,Rain,50,14.8,Jakarta
2025-07-09,16,30.6,Rain,41,5.9,Medan
2025-07-09,17,24.7,Clear,41,10.8,Yogyakarta
2025-07-09,18,26.2,Clear,60,1.3,Medan
2025-07-09,19,31.1,Rain,87,1.3,Medan
2025-07-09,20,29.5,Cloudy,45,3.5,Yogyakarta
2025-07-09,21,28.3,Rain,53,10.6,Jakarta
2025-07-09,22,29.1,Rain,59,9.9,Medan
2025-07-09,23,34.3,Cloudy,48,10.4,Yogyakarta
2025-07-10,1,25.7,Rain,61,14.2,Medan
2025-07-10,2,31.5,Cloudy,85,5.5,Bandung
2025-07-10,3,28.6,Clear,85,4.6,Yogyakarta
2025-07-10,4,33.9,Cloudy,47,3.6,Yogyakarta
2025-07-10,5,29.3,Rain,64,12.7,Bandung
2025-07-10,6,29.7,Clear,42,1.6,Yogyakarta
2025-07-10,7,25.4,Clear,58,10.4,Surabaya
2025-07-10,8,32.6,Clear,87,1.8,Bandung
2025-07-10,9,32.0,Rain,55,2.0,Yogyakarta
2025-07-10,10,28.4,Clear,57,8.5,Surabaya
2025-07-10,11,33.9,Rain,75,9.7,Medan
2025-07-10,12,21.0,Rain,73,2.1,Jakarta
2025-07-10,13,32.9,Clear,89,7.2,Yogyakarta
2025-07-10,14,33.0,Rain,78,2.1,Surabaya
2025-07-10,15,23.6,Cloudy,45,11.6,Surabaya
2025-07-10,16,30.8,Cloudy,81,9.5,Medan
2025-07-10,17,32.4,Cloudy,57,5.0,Yogyakarta
2025-07-10,18,31.4,Clear,50,1.4,Medan
2025-07-10,19,31.0,Clear,77,1.0,Jakarta
2025-07-10,20,22.4,Clear,49,9.6,Medan
2025-07-10,21,23.8,Rain,64,3.8,Surabaya
2025-07-10,22,28.3,Rain,88,13.5,Medan
2025-07-10,23,24.4,Rain,77,5.1,Medan
2025-07-11,1,28.1,Rain,79,9.2,Yogyakarta
2025-07-11,2,25.3,Cloudy,78,14.0,Yogyakarta
2025-07-11,3,33.7,Clear,44,10.0,Jakarta
2025-07-11,4,27.8,Rain,54,6.7,Bandung
2025-07-11,5,26.3,Cloudy,80,11.8,Bandung
2025-07-11,6,33.0,Rain,67,7.7,Medan
2025-07-11,7,22.7,Clear,79,0.2,Yogyakarta
2025-07-11,8,34.0,Rain,41,1.7,Medan
2025-07-11,9,29.4,Clear,65,4.7,Yogyakarta
2025-07-11,10,22.6,Cloudy,53,10.0,Surabaya
2025-07-11,11,23.7,Clear,55,0.1,Surabaya
2025-07-11,12,23.8,Cloudy,55,2.2,Surabaya
2025-07-11,13,21.4,Rain,74,3.9,Yogyakarta
2025-07-11,14,25.0,Cloudy,75,9.9,Bandung
2025-07-11,15,23.7,Cloudy,70,1.8,Yogyakarta
2025-07-11,16,29.8,Cloudy,64,6.7,Surabaya
2025-07-11,17,30.6,Cloudy,49,7.0,Surabaya
2025-07-11,18,31.7,Clear,75,4.9,Surabaya
2025-07-11,19,21.9,Cloudy,68,5.8,Yogyakarta
2025-07-11,20,26.7,Rain,77,3.3,Yogyakarta
2025-07-11,21,28.2,Clear,87,11.0,Jakarta
2025-07-11,22,31.4,Cloudy,72,8.7,Medan
2025-07-11,23,33.9,Cloudy,68,4.4,Surabaya
2025-07-12,1,33.9,Cloudy,46,4.4,Jakarta
2025-07-12,2,26.2,Rain,64,8.7,Bandung
2025-07-12,3,30.7,Rain,61,10.2,Medan
2025-07-12,4,29.9,Clear,52,7.2,Medan
2025-07-12,5,25.7,Clear,59,5.1,Medan
2025-07-12,6,24.1,Clear,74,4.7,Medan
2025-07-12,7,31.3,Rain,68,8.2,Medan
2025-07-12,8,20.1,Cloudy,71,3.7,Bandung
2025-07-12,9,33.4,Rain,82,2.9,Yogyakarta
2025-07-12,10,21.1,Clear,68,9.9,Surabaya
2025-07-12,11,29.7,Cloudy,79,10.4,Medan
2025-07-12,12,25.4,Cloudy,65,13.6,Yogyakarta
2025-07-12,13,21.1,Cloudy,50,1.8,Yogyakarta
2025-07-12,14,24.0,Cloudy,61,9.5,Jakarta
2025-07-12,15,22.4,Clear,57,9.6,Yogyakarta
2025-07-12,16,24.5,Rain,66,11.4,Medan
2025-07-12,17,31.7,Cloudy,83,6.0,Bandung
2025-07-12,18,24.1,Clear,83,13.0,Jakarta
2025-07-12,19,27.6,Rain,41,11.7,Surabaya
2025-07-12,20,21.7,Rain,78,11.1,Jakarta
2025-07-12,21,25.2,Clear,73,6.4,Medan
2025-07-12,22,28.2,Clear,60,12.4,Surabaya
2025-07-12,23,32.8,Cloudy,64,7.5,Medan
2025-07-13,1,25.1,Cloudy,68,2.7,Yogyakarta
2025-07-13,2,24.2,Rain,68,2.1,Surabaya
2025-07-13,3,27.8,Rain,54,10.5,Bandung
2025-07-13,4,28.8,Rain,63,6.7,Medan
2025-07-13,5,24.5,Cloudy,59,12.1,Jakarta
2025-07-13,6,30.7,Clear,80,14.6,Bandung
2025-07-13,7,21.1,Rain,76,0.7,Medan
2025-07-13,8,34.1,Cloudy,45,2.7,Medan
2025-07-13,9,26.6,Rain,43,9.6,Yogyakarta
2025-07-13,10,27.4,Cloudy,62,4.8,Medan
2025-07-13,11,30.7,Clear,84,6.0,Surabaya
2025-07-13,12,20.2,Cloudy,90,2.0,Bandung
2025-07-13,13,30.9,Rain,54,12.2,Bandung
2025-07-13,14,33.2,Clear,60,0.0,Medan
2025-07-13,15,23.7,Rain,59,9.0,Yogyakarta
2025-07-13,16,33.3,Rain,60,9.1,Bandung
2025-07-13,17,27.2,Clear,68,5.8,Bandung
2025-07-13,18,30.5,Clear,81,14.9,Surabaya
2025-07-13,19,26.7,Cloudy,71,11.8,Yogyakarta
2025-07-13,20,26.7,Cloudy,73,2.4,Surabaya
2025-07-13,21,29.7,Rain,67,10.4,Jakarta
2025-07-13,22,33.4,Rain,57,14.1,Yogyakarta
2025-07-13,23,29.0,Rain,60,13.1,Medan
2025-07-14,1,26.2,Clear,50,8.0,Medan
2025-07-14,2,33.5,Clear,55,5.9,Jakarta
2025-07-14,3,26.3,Cloudy,60,4.1,Yogyakarta
2025-07-14,4,31.7,Rain,52,2.7,Jakarta
2025-07-14,5,33.8,Cloudy,82,10.9,Yogyakarta
2025-07-14,6,23.5,Clear,45,12.1,Jakarta
2025-07-14,7,29.2,Clear,83,13.0,Medan
2025-07-14,8,29.7,Clear,67,6.5,Yogyakarta
2025-07-14,9,26.6,Rain,45,1.2,Yogyakarta
2025-07-14,10,31.4,Cloudy,45,11.7,Medan
2025-07-14,11,34.0,Cloudy,79,7.7,Medan
2025-07-14,12,23.9,Clear,83,3.8,Bandung
2025-07-14,13,32.5,Clear,90,12.6,Medan
2025-07-14,14,20.3,Cloudy,45,8.2,Jakarta
2025-07-14,15,23.9,Clear,68,10.0,Medan
2025-07-14,16,23.6,Rain,73,11.4,Jakarta
2025-07-14,17,34.4,Cloudy,84,12.9,Medan
2025-07-14,18,33.7,Cloudy,62,8.7,Jakarta
2025-07-14,19,34.6,Clear,46,13.5,Yogyakarta
2025-07-14,20,21.8,Rain,50,6.9,Bandung
2025-07-14,21,28.8,Cloudy,42,12.2,Jakarta
2025-07-14,22,25.9,Clear,64,2.3,Jakarta
2025-07-14,23,32.8,Rain,64,6.2,Yogyakarta
2025-07-15,1,21.4,Cloudy,53,10.8,Yogyakarta
2025-07-15,2,20.2,Cloudy,61,11.8,Bandung
2025-07-15,3,23.1,Clear,81,13.0,Medan
2025-07-15,4,26.5,Rain,44,14.4,Medan
2025-07-15,5,31.2,Rain,65,0.1,Yogyakarta
2025-07-15,6,28.6,Clear,48,0.9,Jakarta
2025-07-15,7,34.4,Clear,52,8.8,Surabaya
2025-07-15,8,26.4,Cloudy,71,12.1,Bandung
2025-07-15,9,29.0,Rain,76,2.5,Medan
2025-07-15,10,28.8,Rain,65,4.3,Bandung
2025-07-15,11,34.6,Rain,42,3.0,Yogyakarta
2025-07-15,12,29.3,Cloudy,43,0.3,Jakarta
2025-07-15,13,25.4,Clear,87,2.3,Yogyakarta
2025-07-15,14,31.0,Cloudy,90,7.5,Medan
2025-07-15,15,34.0,Cloudy,62,14.4,Medan
2025-07-15,16,22.5,Rain,57,2.8,Yogyakarta
2025-07-15,17,26.1,Cloudy,42,1.1,Bandung
2025-07-15,18,29.3,Clear,68,12.6,Medan
2025-07-15,19,29.9,Rain,45,4.4,Medan
2025-07-15,20,21.7,Rain,75,1.8,Surabaya
2025-07-15,21,32.5,Clear,57,6.1,Bandung
2025-07-15,22,31.6,Rain,45,0.8,Medan
2025-07-15,23,28.6,Rain,45,1.7,Medan
2025-07-16,1,22.9,Rain,55,12.4,Jakarta
2025-07-16,2,30.9,Clear,62,5.3,Medan
2025-07-16,3,26.1,Clear,59,8.8,Jakarta
2025-07-16,4,24.0,Clear,83,0.3,Jakarta
2025-07-16,5,23.8,Clear,64,6.4,Surabaya
2025-07-16,6,28.6,Clear,52,11.4,Yogyakarta
2025-07-16,7,29.9,Cloudy,45,8.5,Surabaya
2025-07-16,8,22.7,Cloudy,65,14.1,Medan
2025-07-16,9,34.1,Rain,64,9.1,Yogyakarta
2025-07-16,10,21.8,Rain,78,7.5,Surabaya
2025-07-16,11,29.4,Rain,79,7.1,Yogyakarta
2025-07-16,12,27.7,Clear,79,1.6,Surabaya
2025-07-16,13,23.0,Cloudy,85,4.1,Jakarta
2025-07-16,14,34.8,Cloudy,65,7.4,Surabaya
2025-07-16,15,30.6,Rain,68,7.4,Jakarta
2025-07-16,16,20.5,Cloudy,67,9.8,Bandung
2025-07-16,17,32.4,Rain,59,3.9,Yogyakarta
2025-07-16,18,33.3,Clear,72,14.4,Surabaya
2025-07-16,19,31.7,Clear,43,10.9,Surabaya
2025-07-16,20,20.3,Rain,79,0.5,Jakarta
2025-07-16,21,21.8,Clear,88,6.9,Bandung
2025-07-16,22,34.7,Clear,59,12.0,Surabaya
2025-07-16,23,23.8,Cloudy,58,11.9,Bandung
2025-07-17,1,25.3,Clear,76,14.2,Jakarta
2025-07-17,2,22.9,Rain,81,7.0,Bandung
2025-07-17,3,22.8,Rain,57,3.6,Surabaya
2025-07-17,4,32.0,Cloudy,42,3.3,Surabaya
2025-07-17,5,27.3,Rain,72,5.0,Bandung
2025-07-17,6,23.2,Rain,63,12.5,Jakarta
2025-07-17,7,31.6,Rain,64,5.4,Surabaya
2025-07-17,8,25.4,Clear,84,10.4,Bandung
2025-07-17,9,27.7,Clear,43,4.5,Jakarta
2025-07-17,10,21.4,Rain,56,11.8,Yogyakarta
2025-07-17,11,29.6,Rain,88,14.7,Bandung
2025-07-17,12,26.4,Rain,42,12.5,Jakarta
2025-07-17,13,34.4,Cloudy,64,2.5,Bandung
2025-07-17,14,28.2,Clear,57,4.9,Medan
2025-07-17,15,32.3,Clear,78,11.4,Medan
2025-07-17,16,23.7,Clear,58,8.1,Jakarta
2025-07-17,17,32.7,Cloudy,84,3.1,Medan
2025-07-17,18,30.9,Rain,74,11.7,Bandung
2025-07-17,19,21.5,Clear,54,13.0,Medan
2025-07-17,20,23.2,Clear,77,8.6,Medan
2025-07-17,21,33.2,Cloudy,47,5.1,Yogyakarta
2025-07-17,22,20.4,Clear,64,8.4,Bandung
2025-07-17,23,24.1,Cloudy,52,6.6,Yogyakarta
2025-07-18,1,34.3,Rain,49,4.6,Surabaya
2025-07-18,2,33.3,Cloudy,48,11.8,Jakarta
2025-07-18,3,35.0,Cloudy,58,4.4,Jakarta
2025-07-18,4,26.0,Cloudy,46,2.4,Surabaya
2025-07-18,5,20.7,Rain,69,1.2,Yogyakarta
2025-07-18,6,22.9,Cloudy,45,2.8,Jakarta
2025-07-18,7,32.1,Clear,53,8.0,Surabaya
2025-07-18,8,31.2,Rain,89,8.4,Medan
2025-07-18,9,20.3,Clear,76,3.9,Jakarta
2025-07-18,10,30.4,Clear,86,8.4,Jakarta
2025-07-18,11,21.8,Clear,45,3.2,Jakarta
2025-07-18,12,26.7,Rain,54,13.7,Jakarta
2025-07-18,13,21.3,Cloudy,84,7.4,Jakarta
2025-07-18,14,31.5,Rain,44,7.6,Bandung
2025-07-18,15,24.9,Clear,75,14.2,Jakarta
2025-07-18,16,31.5,Cloudy,77,5.4,Surabaya
2025-07-18,17,34.8,Rain,53,6.6,Jakarta
2025-07-18,18,32.6,Cloudy,85,8.0,Medan
2025-07-18,19,20.9,Cloudy,53,9.2,Medan
2025-07-18,20,31.6,Clear,85,5.9,Bandung
2025-07-18,21,33.2,Rain,87,13.9,Yogyakarta
2025-07-18,22,22.9,Cloudy,65,5.5,Surabaya
2025-07-18,23,34.3,Cloudy,41,8.7,Bandung
2025-07-19,1,33.5,Clear,78,8.5,Bandung
2025-07-19,2,32.9,Cloudy,67,13.3,Medan
2025-07-19,3,29.7,Cloudy,85,9.9,Jakarta
2025-07-19,4,28.2,Rain,52,9.1,Bandung
2025-07-19,5,24.0,Cloudy,51,9.8,Jakarta
2025-07-19,6,21.6,Clear,63,10.1,Medan
2025-07-19,7,31.9,Rain,57,14.6,Medan
2025-07-19,8,20.2,Rain,76,14.6,Yogyakarta
2025-07-19,9,32.9,Rain,88,12.3,Medan
2025-07-19,10,32.7,Rain,50,3.7,Jakarta
2025-07-19,11,25.3,Rain,53,12.3,Yogyakarta
2025-07-19,12,29.9,Cloudy,52,12.8,Jakarta
2025-07-19,13,26.9,Rain,58,5.6,Surabaya
2025-07-19,14,25.8,Clear,51,9.4,Surabaya
2025-07-19,15,26.1,Clear,50,9.9,Yogyakarta
2025-07-19,16,28.6,Cloudy,60,11.0,Bandung
2025-07-19,17,31.5,Rain,89,6.0,Jakarta
2025-07-19,18,25.3,Rain,64,6.8,Jakarta
2025-07-19,19,26.0,Cloudy,85,12.2,Bandung
2025-07-19,20,24.3,Rain,76,3.1,Bandung
2025-07-19,21,23.6,Cloudy,49,8.7,Medan
2025-07-19,22,34.0,Cloudy,64,12.7,Medan
2025-07-19,23,24.7,Cloudy,84,2.2,Jakarta
2025-07-20,1,31.7,Clear,46,0.8,Surabaya
2025-07-20,2,23.1,Rain,41,3.1,Yogyakarta
2025-07-20,3,22.2,Cloudy,45,4.7,Yogyakarta
2025-07-20,4,28.5,Rain,49,6.2,Yogyakarta
2025-07-20,5,29.1,Cloudy,84,10.7,Bandung
2025-07-20,6,25.3,Cloudy,71,2.3,Medan
2025-07-20,7,23.2,Clear,83,1.6,Jakarta
2025-07-20,8,28.9,Clear,55,7.7,Jakarta
2025-07-20,9,27.4,Cloudy,88,14.7,Jakarta
2025-07-20,10,24.5,Cloudy,61,7.8,Medan
2025-07-20,11,31.0,Cloudy,40,0.1,Surabaya
2025-07-20,12,32.3,Rain,40,9.2,Medan
2025-07-20,13,22.5,Rain,50,14.6,Surabaya
2025-07-20,14,22.8,Cloudy,53,3.2,Medan
2025-07-20,15,22.1,Clear,68,7.1,Bandung
2025-07-20,16,20.8,Rain,68,1.4,Yogyakarta
2025-07-20,17,29.5,Cloudy,50,2.8,Yogyakarta
2025-07-20,18,31.1,Cloudy,59,13.6,Yogyakarta
2025-07-20,19,29.3,Rain,81,11.6,Bandung
2025-07-20,20,29.8,Rain,45,2.8,Jakarta
2025-07-20,21,31.9,Cloudy,83,11.6,Surabaya
2025-07-20,22,33.8,Clear,70,12.9,Yogyakarta
2025-07-20,23,27.2,Rain,63,5.0,Surabaya
2025-07-21,1,26.4,Cloudy,52,10.1,Bandung
2025-07-21,2,24.9,Cloudy,76,10.5,Surabaya
2025-07-21,3,28.1,Rain,85,1.9,Jakarta
2025-07-21,4,30.4,Clear,80,12.7,Bandung
2025-07-21,5,25.3,Clear,50,0.4,Medan
2025-07-21,6,30.6,Cloudy,66,10.4,Yogyakarta
2025-07-21,7,32.3,Rain,71,14.5,Surabaya
2025-07-21,8,26.0,Rain,58,6.0,Yogyakarta
2025-07-21,9,21.0,Cloudy,84,13.6,Bandung
2025-07-21,10,23.5,Cloudy,54,13.0,Bandung
2025-07-21,11,29.0,Rain,82,5.6,Bandung
2025-07-21,12,30.2,Clear,56,12.8,Medan
2025-07-21,13,33.0,Cloudy,56,4.6,Yogyakarta
2025-07-21,14,33.4,Cloudy,74,0.9,Medan
2025-07-21,15,29.4,Cloudy,82,14.3,Medan
2025-07-21,16,25.2,Cloudy,83,1.2,Jakarta
2025-07-21,17,34.4,Clear,47,5.9,Surabaya
2025-07-21,18,34.6,Cloudy,41,8.1,Surabaya
2025-07-21,19,32.8,Cloudy,43,6.6,Medan
2025-07-21,20,27.8,Cloudy,69,7.8,Jakarta
2025-07-21,21,22.1,Clear,67,9.8,Surabaya
2025-07-21,22,29.4,Cloudy,47,13.6,Bandung
2025-07-21,23,31.6,Cloudy,53,13.0,Medan
2025-07-22,1,28.2,Clear,68,5.2,Jakarta
2025-07-22,2,28.2,Cloudy,70,1.0,Bandung
2025-07-22,3,29.2,Clear,40,3.6,Jakarta
2025-07-22,4,25.1,Cloudy,58,1.5,Jakarta
2025-07-22,5,28.2,Clear,43,1.0,Surabaya
2025-07-22,6,22.5,Cloudy,87,8.4,Jakarta
2025-07-22,7,29.5,Clear,53,0.4,Bandung
2025-07-22,8,27.3,Cloudy,51,10.6,Bandung
